9,259,1,0.0,0.72,0.05,0.95,0.01,1.0,0.51,0.5,0.3,0.33,0.0,0.0,0.12,0.53,0.74,0.11,0.49,0.84,0.13,0.13,0.08,0.07,0.17,0.21,0.0,0.25,0.19,0.03,0.71,1.0,0.94,0.1,0.93,0.25,0.05,0.23,0.46,0.22,0.35,0.34,0.39,0.39,0.85,0.74,0.67,0.83,0.74,0.23,0.14,0.01,0.17,0.01,0.34,0.27,0.28,0.36,0.28,0.19,0.18,0.22,0.0,0.84,0.75,0.75,0.77,0.78,0.66,0.72,0.55,0.5,0.5,0.03,0.37,0.71,0.85,0.86,0.42,0.72,0.3,0.0,0.0,0.01,0.05,0.1,0.13,0.1,0.55,0.23,0.56,0.0,0.0,0.35,0.84,0.76,0.82,0.88,0.10491373491881023,0.3112310122067014,1.0260236736583825,0.15186723990704587,0.017601001262552127,0.1298922974253306,0.31613049399069343,0.2387308574677664,0.628538626520128,0.5153593755711239,0.4072860256198149,0.3011574647641204,0.33307541719560885,0.10243616691537018,0.07065916903947368,0.4412331982391151,0.276556436790535,0.02,0.14,0.33,0.32941315566115154,0.018501107537383273,0.6390817611576801,0.1886653006952757,0.0,0.08835367067166422,0.1
10,179,1,0.0,0.24,0.19,0.78,0.07,0.04,0.18,0.41,0.18,0.56,0.02,1.0,0.27,0.54,0.37,0.55,0.53,0.11,0.53,0.28,0.31,0.32,0.21,0.22,0.2,0.34,0.43,0.01,0.17,0.08,0.18,0.49,0.18,0.6,0.13,0.48,0.22,0.51,0.54,0.22,0.69,0.66,0.27,0.6,0.64,0.74,0.44,0.78,0.81,0.0,0.08,0.0,0.14,0.15,0.28,0.3,0.02,0.02,0.04,0.04,0.94,0.02,0.08,0.08,0.27,0.2,0.44,0.57,0.07,0.36,0.5,0.02,0.68,0.63,0.1,0.66,0.4,0.15,0.0,0.09,0.07,0.07,0.32,0.29,0.28,0.3,0.31,0.33,0.29,0.0,0.0,0.06,0.62,0.58,0.77,0.76,0.05903744242549906,0.30610174839896104,0.9746062044839238,0.1022323309895864,0.04101975751193489,0.16672002060133184,0.2770499425668115,0.13939046860611087,0.7890580759109158,0.6476537528669069,0.15525013677686406,0.11434765162679285,0.14316026237673302,0.30680610619812654,0.04648072281934542,0.7591784092167283,0.19739140847191894,0.0,0.34,0.0,0.11991154508876697,0.00626441154696975,0.5313962783541479,0.33432513565096994,0.0,0.30545136318733634,0.25
11,88,1,0.0,0.37,0.0,0.96,0.05,0.04,0.39,0.42,0.26,0.61,0.0,0.0,0.15,0.26,0.26,0.44,0.67,0.49,0.63,0.16,0.17,0.16,0.17,0.12,0.27,0.3,0.3,0.02,0.49,0.32,0.48,0.13,0.71,0.29,0.65,0.44,0.69,0.28,0.62,0.28,0.63,0.65,0.4,0.52,0.56,0.39,0.56,0.52,0.51,0.01,0.29,0.0,0.09,0.07,0.06,0.05,0.02,0.01,0.01,0.01,0.94,0.02,0.24,0.22,0.39,0.37,0.44,0.47,0.16,0.56,0.0,0.01,0.82,0.49,0.1,0.46,0.52,0.38,0.0,0.07,0.05,0.05,0.17,0.19,0.19,0.19,0.48,0.54,0.6,0.0,0.0,0.07,0.49,0.44,0.62,0.57,0.08092025678817166,0.24372681749170585,0.956917046194198,0.16636249603060427,0.20203742988449772,0.2202109918549826,0.5206542729704928,0.3498019909892613,0.4949941689756346,0.6751632742331036,0.15376142326426903,0.041482699069612834,0.273267886024693,0.1932104198443764,0.16888224489607667,0.7227025555338925,0.4554838943282339,0.01,0.19,0.01,0.003573276362139069,0.0647162971754609,0.8639087052236529,0.8354141241938493,0.0,0.32214534061591094,0.27
12,1866,1,0.0,0.51,0.0,0.99,0.01,0.04,0.5,0.48,0.32,0.36,0.0,0.0,0.21,0.52,0.24,0.3,0.51,0.35,0.39,0.24,0.23,0.22,0.0,0.56,0.12,0.29,0.39,0.01,0.39,0.38,0.58,0.07,0.4,0.35,0.35,0.33,0.45,0.26,0.63,0.23,0.62,0.65,0.51,0.67,0.66,0.66,0.79,0.35,0.22,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.23,0.24,0.54,0.5,0.59,0.68,0.21,0.47,0.5,0.02,0.65,0.7,0.33,0.82,0.63,0.48,0.29,0.05,0.04,0.04,0.12,0.14,0.12,0.17,0.59,0.09,0.39,0.0,0.0,0.01,0.75,0.64,0.74,0.88,0.0547425455861099,0.16779534898067744,0.821724493411617,0.3137759077058687,0.22126321246238145,0.13550747935333818,0.19833230518089884,0.1199794605034025,0.5567574306337345,0.9158855345998743,0.014030360688383222,0.07966376657589357,0.02073252274480947,0.47464251546457836,0.1682459798224579,0.40577367834008293,0.28495489615787506,0.03,0.09,0.0,0.25718851271237253,0.025606378672689542,0.6027235473310114,0.18865145361534452,0.0,0.19385047438033387,0.11
13,910,1,0.0,0.84,0.01,0.82,0.69,0.04,0.52,0.39,0.29,0.24,0.01,0.68,1.0,0.86,0.19,0.86,0.27,0.11,0.39,1.0,0.94,0.92,0.79,0.0,0.69,0.0,1.0,0.0,0.03,0.19,0.19,0.77,0.11,0.52,0.22,0.53,0.08,0.87,0.04,0.36,0.09,0.07,0.72,0.98,0.98,0.99,0.94,0.18,0.12,0.0,0.03,0.01,0.1,0.08,0.13,0.17,0.09,0.06,0.09,0.11,0.68,0.12,0.3,0.36,0.85,0.82,0.64,0.98,0.01,0.03,1.0,0.0,0.91,0.98,0.52,0.73,0.73,0.02,0.0,0.91,1.0,1.0,0.7,1.0,1.0,0.78,0.38,0.67,0.42,0.0,0.0,0.36,0.46,0.75,0.66,0.68,0.15058673719703036,0.24130502339213183,0.9614918009489343,0.1534599204563708,0.08862625414337315,0.10039572619958702,0.49176553152862185,0.2377117683431756,0.604257348187441,0.5779085973184913,0.17464442316007053,0.010788420461595194,0.1450171679514508,0.10672444326872334,0.18672704144931102,0.3889766428328636,0.09104452911994754,0.05,0.05,0.59,0.224475230168862,0.09988625672985194,0.7704885083972788,0.4308216400932085,0.0,0.0938191984756542,0.04
14,1270,1,0.02,0.81,0.84,0.0,0.59,0.67,0.51,0.66,0.43,0.15,0.04,1.0,0.29,0.72,0.14,0.23,0.29,0.81,0.29,0.26,0.16,0.19,0.27,0.17,0.23,0.22,0.23,0.04,0.46,0.73,0.7,0.24,0.72,0.49,0.45,0.53,0.44,0.27,0.63,0.79,0.8,0.74,1.0,0.26,0.27,0.42,0.47,0.66,0.58,0.04,0.84,0.05,0.49,0.65,0.71,0.75,1.0,1.0,1.0,1.0,0.29,0.95,1.0,1.0,0.86,0.96,0.78,0.27,1.0,0.79,0.0,0.02,0.8,0.27,0.79,0.46,0.4,0.28,0.28,0.41,0.4,0.37,0.5,0.5,0.56,0.49,0.73,0.65,0.39,0.03,0.15,0.89,0.38,0.51,0.57,0.65,0.10713397460672781,0.18602231702770422,0.8047010994005451,0.2037128252070428,0.24823625121276388,0.3498606120068902,0.4323974740247861,0.22713676282262726,0.8369006157028775,0.8605304429561011,0.12246559723471791,0.0527718918065865,0.10051559017974118,0.13632342038110462,0.07003932716031602,0.5880307201504904,0.4637042751680679,0.0,0.77,0.47,0.20661147149062042,0.1930555779048745,0.6015842464445218,0.37614383970197934,0.0,0.27475115896230917,0.97
15,62,1,0.0,0.38,0.01,0.93,0.12,0.04,0.61,0.57,0.49,0.47,0.0,0.0,0.16,0.49,0.61,0.47,0.47,0.37,0.36,0.23,0.18,0.18,0.18,0.09,0.13,0.29,0.3,0.02,0.5,0.22,0.32,0.3,0.47,0.38,0.26,0.66,0.52,0.43,0.55,0.45,0.5,0.54,0.42,0.57,0.65,0.56,0.64,0.66,0.57,0.01,0.2,0.0,0.82,0.9,0.95,0.81,0.13,0.12,0.12,0.09,0.93,0.03,0.24,0.19,0.35,0.42,0.31,0.45,0.12,0.59,0.0,0.01,0.79,0.43,0.14,0.37,0.4,0.41,0.36,0.06,0.05,0.06,0.13,0.15,0.15,0.14,0.47,0.22,0.44,0.0,0.0,0.06,0.53,0.39,0.48,0.53,0.168499887772288,0.11734901178571641,0.9233291034887565,0.18899443733532734,0.202275901805824,0.32245122598177456,0.33509647006113996,0.179974100895093,0.5217477593857959,0.8456713991122722,0.3151489105967052,0.14549578454456016,0.2201065518851258,0.19817283861440949,0.17032182890212288,0.7575002367663974,0.32206948535930086,0.01,0.24,0.0,0.32296622282897347,0.003917982721683923,0.8439769723441679,0.35533442268564575,0.0,0.07808280742776733,0.07
16,1021,1,0.0,0.4,0.01,0.81,0.24,0.28,0.51,0.71,0.53,0.34,0.02,1.0,0.16,0.53,0.14,0.31,0.46,0.47,0.51,0.15,0.15,0.15,0.39,0.07,0.16,0.22,0.25,0.02,0.55,0.29,0.45,0.2,0.45,0.55,0.4,0.23,0.59,0.2,0.75,0.44,0.68,0.74,0.52,0.38,0.45,0.43,0.41,0.5,0.45,0.01,0.21,0.01,0.45,0.53,0.7,0.75,0.24,0.26,0.31,0.3,0.76,0.22,0.43,0.36,0.44,0.54,0.42,0.26,0.35,0.76,0.0,0.02,0.73,0.25,0.29,0.19,0.63,0.45,0.49,0.11,0.1,0.08,0.23,0.2,0.19,0.19,0.32,0.49,0.37,0.0,0.01,0.23,0.69,0.36,0.67,0.62,0.007324418473790142,0.11459212556923598,0.9624354602542227,0.19475737038255342,0.030099691454764023,0.2703965335443057,0.4833462665050677,0.28787207858052366,0.8162845178177833,0.690690422094939,0.165474792489558,0.055170526911348286,0.012163458658715192,0.10182171340681939,0.17880393805953446,0.5610624733813757,0.21270816378306698,0.01,0.29,0.21,0.36085053402269934,0.0005285519621752375,0.5529485166961499,0.5775508297728884,0.0,0.09364598441243459,0.2
17,1876,1,0.1,0.7,0.17,0.68,0.23,0.29,0.37,0.54,0.3,0.19,0.11,1.0,0.48,0.74,0.17,0.45,0.27,0.31,0.63,0.44,0.32,0.35,0.26,0.18,0.31,0.25,0.33,0.03,0.15,0.17,0.29,0.26,0.28,0.47,0.24,0.28,0.35,0.33,0.41,0.59,0.56,0.48,0.53,0.66,0.68,0.7,0.62,0.44,0.49,0.02,0.2,0.04,0.28,0.34,0.4,0.42,0.15,0.16,0.18,0.17,0.78,0.18,0.28,0.28,0.58,0.58,0.58,0.57,0.22,0.37,0.5,0.05,0.85,0.57,0.04,0.32,0.79,0.11,0.11,0.38,0.36,0.35,0.54,0.53,0.62,0.54,0.55,0.73,0.33,0.0,0.0,0.23,0.5,0.26,0.31,0.6,0.03481590989870612,0.05903336238696264,0.833774808225797,0.29534552196665553,0.04598617317842613,0.19215117707548715,0.2234768540997478,0.11753337502605934,0.6520240135872751,0.6948780757934121,0.2695699779440404,0.27390948038267154,0.15907595736161487,0.4016770292732432,0.18409561040300085,0.7591357553006522,0.22248925846651868,0.06,0.26,0.07,0.3697811542127547,0.08537259984244344,0.7856342294936365,0.17243947151134603,0.0,0.3481254338740744,0.18
18,1206,1,0.02,0.45,0.01,0.92,0.17,0.04,0.4,0.45,0.26,0.38,0.04,1.0,0.35,0.57,0.21,0.52,0.46,0.33,0.51,0.37,0.29,0.28,0.28,0.14,0.24,0.32,0.24,0.01,0.17,0.21,0.27,0.27,0.33,0.49,0.53,0.38,0.43,0.38,0.59,0.3,0.59,0.61,0.49,0.67,0.71,0.78,0.62,0.4,0.47,0.0,0.09,0.01,0.2,0.25,0.23,0.28,0.06,0.07,0.05,0.06,0.91,0.05,0.19,0.18,0.45,0.57,0.31,0.57,0.12,0.5,0.5,0.02,0.83,0.51,0.14,0.22,0.67,0.16,0.15,0.18,0.18,0.19,0.34,0.33,0.35,0.34,0.46,0.46,0.29,0.0,0.0,0.12,0.5,0.39,0.61,0.61,0.1062351311640455,0.12887627924376444,0.9852163487218222,0.11141188028567876,0.23171268623090066,0.1953898268575411,0.35898043916151157,0.35324289028451594,0.5131682672244755,0.5481778648433477,0.1500959772070278,0.2287447597523882,0.03866810055835864,0.3396767097552973,0.10308541062521302,0.7189094034230175,0.4480702888947297,0.03,0.19,0.1,0.10651794067577176,0.09878323968324355,0.710040598470356,0.3435017661246397,0.0,0.32825560838247353,0.12
19,4,1,0.01,0.55,0.02,0.95,0.09,0.05,0.38,0.38,0.23,0.36,0.02,0.9,0.5,0.72,0.16,0.68,0.44,0.11,0.71,0.46,0.43,0.41,0.28,0.0,0.74,0.51,0.48,0.0,0.06,0.25,0.3,0.33,0.12,0.65,0.67,0.38,0.42,0.46,0.22,0.27,0.2,0.21,0.51,0.91,0.91,0.89,0.85,0.4,0.6,0.0,0.06,0.0,0.03,0.07,0.2,0.27,0.01,0.02,0.04,0.05,0.88,0.05,0.16,0.19,0.59,0.6,0.37,0.89,0.02,0.19,0.5,0.01,0.89,0.87,0.04,0.55,0.73,0.05,0.14,0.31,0.31,0.3,0.4,0.36,0.38,0.38,0.22,0.51,0.21,0.0,0.0,0.11,0.72,0.64,0.61,0.53,0.1585261819222084,0.216815181031216,0.9175252322420673,0.3145217981738925,0.12689008845979702,0.1588150485336442,0.48050443663871295,0.09984160189364347,0.465127668490484,0.9019207156111815,0.041114413983132064,0.2205889721840227,0.21431319640437219,0.40531368925459454,0.17030423203469566,0.4068303256549146,0.18949478875840794,0.04,0.09,0.02,0.20294360974764045,0.008081930325591307,0.5889335224251329,0.6137106483521872,0.0,0.08922422398304625,0.03
20,900,1,0.02,0.42,0.09,0.89,0.05,0.07,0.34,0.35,0.22,0.49,0.03,0.79,0.45,0.57,0.48,0.71,0.54,0.22,0.68,0.45,0.42,0.42,0.22,0.29,0.55,0.28,0.28,0.01,0.11,0.26,0.34,0.33,0.21,0.56,0.77,0.34,0.38,0.47,0.33,0.29,0.27,0.31,0.42,0.78,0.78,0.69,0.86,0.5,0.61,0.01,0.15,0.0,0.04,0.14,0.13,0.18,0.01,0.03,0.03,0.03,0.89,0.04,0.13,0.14,0.44,0.51,0.21,0.76,0.05,0.43,0.5,0.01,0.88,0.7,0.05,0.55,0.63,0.07,0.09,0.17,0.17,0.18,0.27,0.31,0.33,0.29,0.29,0.32,0.26,0.0,0.0,0.1,0.78,0.64,0.79,0.81,0.18918943854390866,0.2656087004687998,0.8619482989847462,0.33444133662082176,0.07149201153828919,0.28626598657720337,0.2010450202181819,0.2030637186604103,0.7626572319628139,0.9119748571131145,0.39186971614492727,0.2523264045072019,0.07362326256301754,0.3506399244715648,0.18452221473464625,0.4160576018977552,0.5252221025829269,0.1,0.05,0.04,0.14919372424786748,0.1096368553243281,0.7857289343837708,0.35290407467257157,0.0,0.28032527397191276,0.09
21,1289,1,0.0,0.54,0.34,0.71,0.07,0.03,1.0,1.0,1.0,0.34,0.0,0.0,0.17,0.53,0.1,0.32,0.4,0.26,0.65,0.3,0.16,0.17,0.17,0.22,0.12,0.0,0.56,0.02,0.56,0.39,0.43,0.48,0.51,0.26,0.21,0.75,0.36,0.49,0.29,0.91,0.29,0.3,0.4,0.61,0.62,0.71,0.72,0.71,0.69,0.0,0.09,0.0,0.4,1.0,0.95,0.8,0.06,0.13,0.11,0.09,0.92,0.04,0.17,0.12,0.29,0.39,0.24,0.41,0.09,0.58,0.0,0.01,0.69,0.38,0.05,0.36,0.67,0.3,0.11,0.1,0.1,0.11,0.1,0.13,0.14,0.13,0.65,0.24,0.26,0.0,0.0,0.06,0.6,0.26,0.25,0.35,0.0775967507564663,0.15440729381532992,0.9999369910098611,0.2541182666979862,0.1333197665818843,0.17739566604392806,0.4738936572619147,0.1880048681594448,0.5861497200502935,0.5705871585912623,0.44385410595122693,0.12724548937229171,0.24919939102097344,0.3755173395078941,0.13884607578588168,0.5625456735007098,0.30203819748700234,0.02,0.13,0.01,0.13989989031210812,0.03955384093423715,0.5749382318350298,0.5161458235781495,0.0,0.266507785946281,0.19
