9,811,1,0.09,0.67,0.05,0.56,0.89,0.45,0.41,0.55,0.36,0.24,0.11,1.0,0.49,0.78,0.11,0.38,0.31,0.35,0.4,0.45,0.34,0.37,0.37,0.21,0.31,0.31,0.38,0.05,0.2,0.27,0.4,0.24,0.34,0.63,0.56,0.17,0.42,0.34,0.52,0.48,0.57,0.57,0.69,0.63,0.59,0.65,0.69,0.43,0.45,0.03,0.22,0.1,0.38,0.55,0.61,0.65,0.61,0.76,0.78,0.76,0.43,0.49,0.54,0.54,0.73,0.7,0.75,0.44,0.65,0.48,0.5,0.05,0.85,0.46,0.03,0.08,0.5,0.1,0.32,0.58,0.54,0.49,0.75,0.67,0.76,0.66,0.62,0.59,0.15,0.0,0.02,0.67,0.45,0.47,0.54,0.68,0.002383362807115143,0.13669980977190113,0.84174194289276,0.22730649254168467,0.15373341238283736,0.3753271913385291,0.44851962305152,0.18418214784462317,0.4711811924903137,0.64700179625043,0.00036197237677711,0.05346106619255091,0.014336234097720195,0.3256305261189797,0.0041624542027084216,0.7149358325840696,0.42335325086201464,0.03,0.54,0.09,0.2437809084467491,0.15742845139225478,0.7356062641340503,0.7077062361302928,0.0,0.05238303872134604,0.24
10,368,1,0.07,0.58,0.12,0.74,0.4,0.16,1.0,1.0,1.0,0.04,0.08,1.0,0.05,0.87,0.78,0.53,0.05,0.07,0.08,0.27,0.14,0.15,0.17,0.15,0.18,0.13,0.18,0.14,1.0,0.08,0.08,0.97,0.36,0.22,0.05,1.0,0.17,0.63,0.05,1.0,0.09,0.06,0.41,0.73,0.74,0.75,0.56,0.46,0.49,0.01,0.24,0.03,0.91,0.93,0.91,0.85,0.58,0.52,0.47,0.4,0.78,0.07,0.15,0.08,0.29,0.57,0.28,0.06,0.28,0.8,0.0,0.1,0.59,0.03,0.07,0.59,0.79,0.17,0.07,0.17,0.16,0.17,0.28,0.29,0.3,0.29,1.0,0.45,0.24,0.0,0.0,0.27,0.56,0.0,0.0,0.54,0.06711519852879093,0.19087582927648225,1.0230327401843542,0.3929119743394319,0.23859169504182517,0.35794023775066053,0.20860033898550506,0.3283775581907138,0.9103009233990547,0.6946929217943426,0.43229072045979633,0.22011659940514383,0.12044211729482529,0.24091308239306203,0.127270243201588,0.6218977312290904,0.5082164408554637,0.08,0.15,0.22,0.37432759164140006,0.14405575348878807,0.7658137710075388,0.7786932461731793,0.0,0.17322224790847382,0.09
11,1257,1,0.12,0.79,0.17,0.51,0.28,0.67,0.46,0.6,0.33,0.14,0.14,1.0,0.39,0.71,0.22,0.19,0.22,0.49,0.36,0.36,0.22,0.24,0.25,0.19,0.28,0.27,0.31,0.09,0.29,0.36,0.48,0.13,0.47,0.54,0.47,0.25,0.61,0.23,0.48,0.4,0.57,0.55,0.85,0.62,0.61,0.71,0.58,0.2,0.22,0.06,0.37,0.1,0.36,0.42,0.49,0.54,0.41,0.43,0.45,0.46,0.48,0.41,0.67,0.68,0.85,0.85,0.81,0.56,0.62,0.45,0.5,0.16,0.58,0.57,0.15,0.15,0.92,0.33,0.14,0.33,0.32,0.29,0.51,0.48,0.51,0.48,0.72,0.86,0.26,0.01,0.06,0.49,0.56,0.2,0.23,0.73,0.20501523136980074,0.20907968067431895,0.84540620603455,0.249184323743396,0.15139862202500898,0.2996598769681482,0.3569211135095588,0.25462375828652517,0.6870295092898486,0.9216571191751086,0.030758090925891234,0.021941054234068766,0.15401778504479266,0.035491186341631946,0.15425102836004712,0.6563357466970218,0.2228480089171863,0.1,0.2,0.03,0.215886077145742,0.13908926588249135,0.7253934414150192,0.08260385495164116,0.0,0.09377143513895479,0.55
12,1465,1,0.35,0.48,0.13,0.71,0.3,0.07,0.41,0.54,0.32,0.08,0.35,0.98,0.53,0.86,0.39,0.89,0.1,0.3,0.32,0.53,0.5,0.53,0.36,0.19,0.31,0.43,0.47,0.14,0.18,0.09,0.14,0.43,0.4,0.75,0.04,0.42,0.22,0.52,0.71,0.45,0.7,0.72,0.54,0.63,0.66,0.65,0.66,0.48,0.53,0.1,0.27,0.09,0.38,0.45,0.53,0.54,0.16,0.16,0.17,0.16,0.84,0.09,0.27,0.24,0.5,0.55,0.47,0.43,0.22,0.52,0.5,0.61,0.49,0.42,0.45,0.54,0.77,0.2,0.32,0.24,0.25,0.26,0.47,0.49,0.62,0.46,0.4,0.54,0.18,0.18,0.08,0.17,0.2,0.3,0.46,0.28,0.05,0.08,0.94,0.11,0.05,0.08,0.26,0.08,0.77,0.83,0.11,0.05,0.49,0.15,0.06,0.71,0.0,1.0,0.01,0.14,0.32,0.09,0.88,1.0,0.62,0.16,0.36
13,1814,1,0.01,0.65,0.15,0.84,0.12,0.02,1.0,1.0,1.0,0.25,0.0,0.0,0.13,0.65,0.83,0.53,0.33,0.27,0.38,0.22,0.15,0.15,0.13,0.08,0.36,0.09,0.18,0.03,0.69,0.24,0.26,0.57,0.53,0.3,0.16,0.82,0.23,0.46,0.18,1.0,0.21,0.2,0.31,0.6,0.64,0.72,0.56,0.43,0.54,0.0,0.21,0.0,0.89,0.87,0.8,0.74,0.2,0.17,0.14,0.12,0.92,0.02,0.09,0.07,0.27,0.37,0.25,0.3,0.07,0.65,0.0,0.02,0.66,0.28,0.08,0.32,0.58,0.3,0.09,0.1,0.11,0.11,0.16,0.21,0.22,0.2,0.86,0.29,0.11,0.0,0.0,0.09,0.63,0.09,0.0,0.51,0.1214370790245565,0.17401740331033025,0.8889368732528273,0.38122827270095816,0.15540151904428617,0.23384684859774402,0.18482636000355795,0.34464997831659044,0.7495645962303719,0.5435064123002908,0.06352599400322445,0.21610010712488825,0.31968178546518183,0.48122496805554804,0.04510107527815529,0.6360942596675847,0.41502718030755814,0.02,0.15,0.01,0.27377512455271147,0.04036126814968341,0.7489104712615251,0.7456154628544251,0.0,0.059964458281835706,0.09
14,23,1,0.11,0.43,0.04,0.89,0.09,0.06,0.45,0.48,0.31,0.46,0.13,1.0,0.22,0.52,0.44,0.49,0.56,0.41,0.39,0.25,0.25,0.25,0.16,0.07,0.2,0.19,0.22,0.1,0.36,0.29,0.37,0.27,0.33,0.53,0.43,0.47,0.44,0.33,0.48,0.39,0.48,0.5,0.49,0.59,0.61,0.51,0.66,0.68,0.71,0.05,0.26,0.02,0.49,0.59,0.62,0.64,0.11,0.11,0.11,0.1,0.92,0.09,0.27,0.24,0.43,0.48,0.35,0.64,0.12,0.56,0.0,0.09,0.8,0.61,0.45,0.43,0.19,0.34,0.25,0.05,0.04,0.05,0.14,0.17,0.18,0.17,0.44,0.2,0.43,0.05,0.01,0.09,0.72,0.58,0.72,0.64,0.01,0.11,0.98,0.14,0.03,0.14,0.37,0.11,0.84,0.96,0.0,0.0,0.0,0.0,0.02,0.86,0.29,0.16,0.12,0.07,0.04,0.01,0.81,1.0,0.56,0.09,0.63
15,542,1,0.01,0.34,0.06,0.91,0.08,0.06,0.24,0.38,0.23,0.71,0.02,0.98,0.4,0.53,0.11,0.75,0.56,0.18,0.68,0.42,0.46,0.47,0.3,0.0,0.15,0.31,0.32,0.01,0.15,0.35,0.36,0.45,0.15,0.51,0.52,0.57,0.41,0.53,0.39,0.3,0.4,0.41,0.27,0.69,0.7,0.74,0.54,0.73,0.7,0.0,0.14,0.0,0.37,0.44,0.43,0.46,0.14,0.14,0.13,0.12,0.83,0.05,0.12,0.11,0.3,0.41,0.19,0.57,0.05,0.43,0.5,0.01,0.88,0.5,0.04,0.3,0.46,0.02,0.05,0.2,0.2,0.25,0.46,0.41,0.43,0.42,0.42,0.39,0.22,0.0,0.0,0.15,0.78,0.5,0.74,0.69,0.09016165238067278,0.3766117848367432,0.9205150006773669,0.14680143573378243,0.05884597135850415,0.09240655261477396,0.4507529811602199,0.23833191702953116,0.8278150074162214,0.8017647689065721,0.11927611231256686,0.30179113361623155,0.2141406990966218,0.1859333550012448,0.012131894906258198,0.4685104061337534,0.16648082859472108,0.02,0.18,0.09,0.026807892507211436,0.13635944392255295,0.9087877680495522,0.12311387198599037,0.0,0.13771641751980668,0.03
16,134,1,0.1,0.34,0.03,0.89,0.21,0.12,0.26,0.37,0.23,0.71,0.11,1.0,0.47,0.49,0.21,0.64,0.7,0.14,0.64,0.5,0.47,0.47,0.35,0.14,0.41,0.39,0.46,0.03,0.11,0.42,0.47,0.32,0.26,0.51,0.54,0.3,0.38,0.42,0.3,0.43,0.3,0.31,0.4,0.76,0.78,0.81,0.74,0.44,0.55,0.01,0.09,0.09,0.25,0.29,0.36,0.39,0.34,0.34,0.39,0.38,0.51,0.26,0.18,0.17,0.37,0.45,0.27,0.57,0.1,0.57,0.0,0.05,0.9,0.52,0.03,0.52,0.17,0.09,0.11,0.51,0.48,0.45,0.44,0.5,0.6,0.52,0.35,0.59,0.58,0.0,0.0,0.57,0.64,0.81,0.76,0.81,0.02,0.18,0.97,0.21,0.06,0.3,0.56,0.18,0.87,0.98,0.0,0.04,0.0,0.02,0.05,0.43,0.05,0.03,0.53,0.32,0.05,0.02,0.75,0.0,1.0,0.12,0.08
17,901,1,0.01,0.49,0.03,0.96,0.04,0.04,0.36,0.39,0.24,0.49,0.03,1.0,0.43,0.56,0.19,0.66,0.52,0.08,0.59,0.44,0.36,0.35,0.08,0.0,0.7,0.51,0.37,0.0,0.08,0.22,0.28,0.33,0.31,0.48,0.46,0.54,0.31,0.46,0.32,0.32,0.34,0.34,0.51,0.81,0.83,0.92,0.83,0.4,0.57,0.0,0.06,0.01,0.06,0.05,0.06,0.12,0.02,0.02,0.02,0.04,0.82,0.09,0.19,0.19,0.48,0.59,0.22,0.74,0.06,0.38,0.5,0.01,0.94,0.67,0.05,0.32,0.58,0.03,0.1,0.17,0.16,0.15,0.34,0.33,0.34,0.35,0.45,0.24,0.35,0.0,0.0,0.17,0.66,0.65,0.84,0.76,0.02,0.98,0.97,0.88,0.0,0.12,0.02,0.98,0.66,0.69,0.36,0.14,0.0,0.34,0.06,0.36,0.41,0.02,0.19,0.06,0.07,0.03,0.28,0.0,0.97,1.0,0.02
18,560,1,0.01,0.33,1.0,0.01,0.04,0.17,0.35,0.48,0.29,0.51,0.03,1.0,0.15,0.39,0.1,0.25,0.61,0.73,0.39,0.17,0.21,0.37,0.22,0.14,0.23,0.25,0.26,0.03,0.62,0.38,0.54,0.2,0.82,0.42,0.34,0.49,0.58,0.26,0.89,0.78,0.8,0.88,0.6,0.0,0.0,0.0,0.0,0.43,0.59,0.06,1.0,0.01,0.36,0.55,0.54,0.59,0.28,0.38,0.34,0.34,0.71,0.17,0.59,0.38,0.33,0.59,0.32,0.04,0.46,0.85,0.0,0.04,0.56,0.02,0.43,0.31,0.33,0.58,0.13,0.23,0.23,0.24,0.37,0.46,0.51,0.43,0.81,0.87,0.76,0.02,0.0,0.33,0.53,0.47,0.74,0.68,0.18451398441402805,0.12640942708134556,0.9004293691721971,0.2962633550363589,0.16092705049362113,0.17481122517931635,0.23574632016034333,0.33843046318095754,0.6427805683675143,0.7334782749637228,0.16958841594956817,0.24364125989275268,0.22998870949452513,0.48474392146884293,0.09018949115121831,0.47298199269577057,0.4907896199958443,0.0,0.98,0.48,0.3490662034591952,0.18723297948261772,0.6754535465762187,0.6789875638747274,0.0,0.10708646789090412,0.85
19,1126,1,0.09,0.23,0.1,0.59,0.91,0.3,0.19,0.54,0.26,0.29,0.11,1.0,0.51,0.77,0.15,0.63,0.24,0.18,0.3,0.52,0.59,0.65,0.45,0.29,0.43,0.35,0.43,0.04,0.15,0.22,0.21,0.66,0.14,0.81,0.77,0.38,0.2,0.7,0.69,0.67,0.74,0.74,0.35,0.59,0.62,0.75,0.53,0.6,0.61,0.02,0.21,0.1,0.66,0.67,0.71,0.74,1.0,0.94,0.92,0.87,0.53,0.46,0.29,0.19,0.25,0.24,0.32,0.18,0.39,0.8,0.0,0.08,0.83,0.22,0.06,0.09,0.56,0.06,0.11,0.91,0.96,0.98,0.75,0.72,0.87,0.7,0.47,0.7,0.22,0.07,0.01,0.69,0.32,0.26,0.31,0.37,0.18117353671398614,0.08923109089560599,0.8297234498627919,0.2673971006296272,0.1435260646986202,0.1767046915869347,0.3865357984131169,0.3755097890238328,0.6864205954594181,0.8268206925629953,0.44852268645598786,0.07900475629470984,0.10817377111333466,0.28201517200957116,0.11784378465291802,0.4745480699976722,0.5015456334745281,0.03,0.47,0.23,0.16938678311581556,0.11323286080607411,0.4877274173508066,0.2216226222168389,0.0,0.355993610910448,0.17
20,1527,1,0.06,0.6,0.08,0.8,0.15,0.23,0.43,0.46,0.26,0.32,0.07,1.0,0.37,0.54,0.23,0.35,0.38,0.47,0.63,0.33,0.33,0.32,0.31,0.21,0.48,0.26,0.3,0.04,0.27,0.15,0.33,0.23,0.51,0.4,0.21,0.3,0.42,0.36,0.46,0.26,0.52,0.51,0.58,0.68,0.66,0.66,0.64,0.18,0.22,0.02,0.18,0.02,0.15,0.17,0.2,0.27,0.06,0.06,0.07,0.08,0.82,0.07,0.38,0.4,0.66,0.62,0.68,0.62,0.26,0.34,0.5,0.06,0.75,0.63,0.13,0.23,0.92,0.26,0.1,0.27,0.28,0.29,0.46,0.41,0.47,0.42,0.65,0.67,0.32,0.01,0.0,0.17,0.51,0.19,0.3,0.63,0.15642425893199577,0.15452843647282774,1.026035431269367,0.2719881002384003,0.24741825357968264,0.21472049180065808,0.5083501239189903,0.3424885662280356,0.5449446853145321,0.6006241145048894,0.21559186283652038,0.1879572110493227,0.13104192599094558,0.13168851414003008,0.017839959787915347,0.7084405606276187,0.3159843767621294,0.19,0.06,0.02,0.18602459041348246,0.10596354213082472,0.7019875788258395,0.7555070987358676,0.0,0.09520875635255001,0.28
21,1078,1,0.03,0.33,0.6,0.5,0.12,0.02,0.33,0.33,0.19,0.47,0.05,1.0,0.65,0.62,0.12,0.76,0.45,0.14,0.46,0.76,0.95,1.0,0.44,0.17,0.69,0.34,0.74,0.01,0.08,0.05,0.1,1.0,0.2,0.57,0.23,1.0,0.08,1.0,0.29,0.36,0.54,0.46,0.4,0.67,0.72,0.91,0.71,0.51,0.56,0.01,0.13,0.01,0.51,0.51,0.51,0.49,0.24,0.21,0.19,0.17,0.88,0.03,0.13,0.12,0.36,0.51,0.14,0.67,0.02,0.41,0.5,0.04,0.8,0.58,0.01,0.38,0.13,0.03,0.09,0.28,0.34,0.45,0.49,0.46,0.53,0.49,0.34,0.27,0.36,0.0,0.0,0.19,0.56,0.65,0.74,0.62,0.19001267247807985,0.18993975304863506,0.9738705692756678,0.34184401622130384,0.13688470867061384,0.24285015034288296,0.3433935781029795,0.1935033973224759,0.6944020612474016,0.9119698473321216,0.04983049126200139,0.15713656246644195,0.25248322329816053,0.07931829736952434,0.05384249509317123,0.48575763668304384,0.23064388001951486,0.02,0.41,0.52,0.27293716851782646,0.1950817851394927,0.8411952048408721,0.4573514000056141,0.0,0.2843568370844988,0.17
22,970,1,0.8,0.37,0.91,0.23,0.06,0.08,0.39,0.49,0.31,0.46,0.8,1.0,0.1,0.24,0.09,0.22,0.56,1.0,0.51,0.13,0.14,0.19,0.19,0.16,0.18,0.23,0.23,1.0,0.76,0.43,0.73,0.11,0.99,0.19,0.53,0.42,0.67,0.2,0.83,0.65,0.78,0.84,0.55,0.08,0.1,0.11,0.1,0.24,0.17,1.0,0.99,0.14,0.26,0.29,0.32,0.34,0.07,0.07,0.07,0.07,0.82,0.13,0.42,0.33,0.39,0.45,0.38,0.36,0.13,0.61,0.0,1.0,0.54,0.35,1.0,0.66,0.0,0.54,0.43,0.05,0.04,0.04,0.09,0.14,0.15,0.16,0.66,0.33,0.49,0.34,0.24,0.12,0.7,0.67,0.91,0.85,0.38,0.35,0.64,0.39,0.52,0.4,0.39,0.35,0.51,0.55,0.62,0.09,0.01,0.49,0.22,0.57,0.23,0.22,0.55,0.8,0.61,0.34,0.62,0.5,0.34,0.29,0.69
