9,300,1,0.02,0.52,0.09,0.91,0.05,0.01,0.69,0.65,0.57,0.32,0.0,0.0,0.29,0.63,0.22,0.48,0.42,0.28,0.43,0.31,0.24,0.23,0.25,0.34,0.11,0.29,0.31,0.02,0.25,0.22,0.34,0.32,0.23,0.53,0.55,0.53,0.55,0.36,0.54,0.51,0.53,0.56,0.44,0.63,0.66,0.69,0.58,0.67,0.68,0.01,0.17,0.0,0.67,0.64,0.52,0.46,0.09,0.08,0.06,0.05,0.96,0.01,0.14,0.14,0.41,0.49,0.35,0.48,0.07,0.51,0.5,0.03,0.73,0.45,0.07,0.32,0.54,0.43,0.14,0.13,0.12,0.13,0.24,0.26,0.27,0.29,0.35,0.27,0.31,0.0,0.0,0.05,0.75,0.39,0.51,0.66,0.010032081281074474,0.11972814192803866,0.8575939939215789,0.09780834680508645,0.2523776817055831,0.19220072422683232,0.5292646014587781,0.28512725922594195,0.8902739909263788,0.9461709865940302,0.2658048856040935,0.03897216860241478,0.27234806992822663,0.08753326535091102,0.17636420725385346,0.5545065252040409,0.1710010756423549,0.03,0.16,0.02,0.18241722699804436,0.05007968148365896,0.5082525074733142,0.7689990345188162,0.0,0.25584773940932803,0.11
10,1670,1,0.06,0.28,0.75,0.37,0.09,0.12,0.26,0.4,0.23,0.73,0.08,1.0,0.25,0.39,0.09,0.44,0.64,0.21,0.33,0.27,0.34,0.43,0.27,0.13,0.33,0.3,0.41,0.05,0.26,0.18,0.35,0.3,0.33,0.42,0.21,0.44,0.29,0.39,0.57,0.38,0.62,0.63,0.34,0.36,0.37,0.47,0.27,0.69,0.69,0.06,0.58,0.07,0.41,0.44,0.55,0.6,0.59,0.56,0.63,0.64,0.74,0.13,0.23,0.19,0.31,0.27,0.39,0.45,0.33,0.86,0.0,0.27,0.15,0.49,0.05,0.34,0.77,0.2,0.02,0.2,0.2,0.23,0.52,0.45,0.47,0.47,0.83,0.61,0.33,0.0,0.0,0.61,0.19,0.33,0.52,0.32,0.132879782539774,0.17823129601837723,1.0464486709773368,0.18286921394098365,0.13114932502801077,0.09727692203205165,0.5381558803290583,0.13857341688769792,0.552031137807167,0.8294946724385133,0.01017301440660323,0.27845584816983965,0.045194394926569376,0.036636936295326814,0.16594435954243503,0.6090515993080411,0.11869718992568967,0.02,0.57,0.18,0.03356376718522171,0.038246510049545164,0.6440504071612254,0.049620018016143144,0.0,0.24973312570257464,0.48
11,1238,1,0.01,0.28,0.01,0.98,0.05,0.01,0.27,0.35,0.2,0.62,0.02,1.0,0.34,0.52,0.05,0.68,0.57,0.09,0.67,0.4,0.47,0.44,0.0,0.11,1.0,0.01,0.6,0.01,0.12,0.13,0.19,0.48,0.22,0.49,0.5,0.51,0.26,0.58,0.37,0.24,0.43,0.42,0.31,0.77,0.82,0.85,0.48,0.58,0.64,0.0,0.01,0.0,0.0,0.06,0.17,0.19,0.0,0.01,0.03,0.03,0.94,0.03,0.08,0.09,0.29,0.38,0.11,0.72,0.02,0.39,0.5,0.01,0.88,0.65,0.0,0.29,0.48,0.03,0.0,0.15,0.14,0.14,0.3,0.28,0.28,0.28,0.35,0.13,0.11,0.0,0.0,0.09,0.79,0.63,0.79,0.8,0.11296144563461234,0.11728598380196734,0.813936516501668,0.17968443327947975,0.2222375919135333,0.20897799356305485,0.4504423560333676,0.15418477234907885,0.8398089351874072,0.5935577145212143,0.07414214206608896,0.12370022292198507,0.30920925351429857,0.35131101487945815,0.09946460632938593,0.6651733966278474,0.11460600036046564,0.01,0.22,0.02,0.32112824640309645,0.11530071402575148,0.5236346241548543,0.2501196195345682,0.0,0.17141568516975164,0.04
12,486,1,0.04,0.34,0.03,0.9,0.2,0.05,0.37,0.41,0.23,0.41,0.05,1.0,0.41,0.58,0.46,0.66,0.41,0.26,0.65,0.47,0.41,0.4,0.43,0.2,0.38,0.27,0.38,0.02,0.19,0.1,0.14,0.56,0.29,0.56,0.24,0.83,0.18,0.73,0.47,0.28,0.5,0.5,0.41,0.66,0.72,0.75,0.65,0.43,0.43,0.01,0.13,0.01,0.3,0.25,0.38,0.41,0.08,0.06,0.08,0.08,0.91,0.05,0.2,0.19,0.37,0.43,0.3,0.57,0.08,0.42,0.5,0.04,0.81,0.54,0.15,0.62,0.46,0.14,0.07,0.13,0.13,0.15,0.22,0.21,0.21,0.23,0.08,0.04,0.18,0.0,0.01,0.11,0.35,0.48,0.62,0.57,0.18778768521051536,0.1039200316643656,0.9671710384183304,0.334067635783159,0.06981879154413155,0.22137363528152157,0.39749817744417126,0.12610131219132462,0.585603062362298,0.9249072106953733,0.40298471730021496,0.24089810096395556,0.09839390981542995,0.17461036913219258,0.19373928020287726,0.7271397276689578,0.38585567677484117,0.09,0.08,0.38,0.354750785636303,0.008668666431272731,0.6452754424426816,0.3520556686055618,0.0,0.2702940342750201,0.1
13,705,1,0.0,0.28,0.24,0.77,0.15,0.02,0.28,0.53,0.3,0.32,0.02,0.91,0.42,0.75,0.14,0.63,0.28,0.13,0.44,0.44,0.45,0.46,0.31,0.0,0.39,0.01,0.22,0.01,0.16,0.15,0.17,0.72,0.15,0.7,0.22,0.83,0.12,0.7,0.43,0.41,0.62,0.57,0.32,0.54,0.66,0.66,0.73,0.63,0.72,0.01,0.3,0.0,0.52,0.55,0.48,0.42,0.12,0.11,0.08,0.07,0.97,0.02,0.06,0.06,0.28,0.4,0.24,0.38,0.05,0.54,0.5,0.02,0.78,0.34,0.0,0.09,0.79,0.09,0.08,0.27,0.28,0.29,0.5,0.44,0.43,0.46,0.38,0.41,0.04,0.0,0.0,0.09,0.46,0.21,0.05,0.34,0.18360224033818331,0.19800812900230075,0.8223960827331491,0.2721921597450345,0.10451739699615631,0.31556635034584957,0.35763577072467656,0.25054355404189843,0.7787395890338964,0.7790841927041283,0.31491868525332645,0.04151723315504182,0.3162330516443436,0.4310585838496046,0.006428315671279054,0.5364369910138072,0.3046607767008008,0.03,0.09,0.12,0.11584628087681367,0.01859405406780724,0.6303367988509512,0.2939628978887863,0.0,0.2669123833578245,0.29
14,613,1,0.05,0.31,0.05,0.9,0.08,0.12,0.35,0.55,0.37,0.5,0.06,1.0,0.35,0.47,0.18,0.45,0.51,0.42,0.48,0.4,0.38,0.38,0.25,0.1,0.3,0.15,0.24,0.04,0.3,0.28,0.37,0.39,0.46,0.53,0.39,0.52,0.3,0.47,0.45,0.62,0.47,0.48,0.38,0.48,0.52,0.48,0.45,0.36,0.43,0.02,0.24,0.02,0.38,0.46,0.49,0.55,0.24,0.25,0.24,0.25,0.71,0.22,0.18,0.14,0.31,0.42,0.28,0.36,0.1,0.69,0.0,0.07,0.68,0.33,0.07,0.53,0.0,0.16,0.37,0.44,0.41,0.38,0.42,0.51,0.59,0.51,0.54,0.64,0.57,0.05,0.01,0.26,0.79,0.56,0.73,0.73,0.19061838588757063,0.2089502277072841,0.8150241476890274,0.12524379907694852,0.05061834195508864,0.3467347264715176,0.1788178193529528,0.34690747575155617,0.7173430573832189,0.6328627985753907,0.27520596338663306,0.01721014179798791,0.26957046589464895,0.1226107032311976,0.16453632138474147,0.5556152745389755,0.12838503781534433,0.02,0.39,0.41,0.09185707486521466,0.1467553587843065,0.6320393954467838,0.2902611294403455,0.0,0.3313786785320869,0.1
15,1846,1,0.01,0.54,0.03,0.87,0.09,0.23,0.42,0.44,0.26,0.23,0.03,1.0,0.51,0.84,0.4,0.51,0.25,0.07,0.24,0.5,0.42,0.42,0.38,0.29,0.45,0.29,0.41,0.01,0.11,0.18,0.24,0.35,0.14,0.73,0.4,0.36,0.23,0.48,0.43,0.25,0.46,0.47,0.51,0.75,0.77,0.86,0.66,0.51,0.62,0.0,0.12,0.0,0.4,0.39,0.37,0.52,0.1,0.08,0.07,0.09,0.82,0.1,0.17,0.19,0.58,0.63,0.45,0.68,0.18,0.29,0.5,0.01,0.89,0.65,0.19,0.66,0.77,0.14,0.31,0.16,0.15,0.15,0.32,0.3,0.33,0.34,0.3,0.42,0.17,0.0,0.0,0.1,0.71,0.51,0.49,0.81,0.08137579485460178,0.2855107378265625,0.9262564500935513,0.34118089520062644,0.011237328213206579,0.28677903707056074,0.29467970095418794,0.06705765743259659,0.8045453518215564,0.6405714414526891,0.14828574343474646,0.2284417289427301,0.12767516121219233,0.2410487478167064,0.017275358598485807,0.4444862486881639,0.21047365813668437,0.06,0.08,0.04,0.1812318256378613,0.1937472527735351,0.6675723670667908,0.4280851291452044,0.0,0.16763402571648262,0.08
16,309,1,0.02,0.39,0.02,0.94,0.2,0.02,0.24,0.4,0.22,0.58,0.04,1.0,0.69,0.57,0.13,0.83,0.56,0.11,0.58,0.69,0.75,0.73,0.56,0.35,0.46,0.52,0.58,0.01,0.08,0.1,0.12,0.9,0.2,0.54,0.25,0.93,0.07,0.95,0.17,0.53,0.23,0.22,0.43,0.82,0.84,0.93,0.75,0.31,0.38,0.0,0.03,0.02,0.5,0.44,0.47,0.45,0.43,0.34,0.32,0.28,0.72,0.12,0.18,0.16,0.41,0.5,0.3,0.56,0.03,0.44,0.5,0.01,0.91,0.51,0.08,0.39,0.0,0.02,0.07,0.84,0.85,0.86,0.77,0.81,0.93,0.83,0.38,0.41,0.47,0.0,0.0,0.36,0.62,0.76,0.72,0.63,0.1961456757118431,0.2770939730613748,0.9349975401884792,0.22273048541960377,0.1150110170068898,0.1989426687332436,0.2889550246280195,0.2780755592738232,0.7741236757201921,0.7913236024512103,0.15093127299948636,0.17470396166883442,0.29902900468570726,0.36016935751565016,0.1924536862999108,0.512485383863595,0.34453664873355583,0.01,0.44,0.74,0.0470575187767106,0.02307110781107727,0.8769248159776453,0.3886506599887032,0.0,0.2248503444221873,0.02
17,219,1,0.02,0.35,0.01,0.98,0.07,0.01,0.38,0.49,0.31,0.51,0.04,1.0,0.33,0.55,0.18,0.57,0.55,0.28,0.65,0.35,0.33,0.32,0.41,0.31,0.19,0.09,0.6,0.01,0.18,0.14,0.23,0.34,0.23,0.6,0.2,0.43,0.32,0.4,0.4,0.48,0.52,0.49,0.37,0.61,0.59,0.71,0.46,0.74,0.75,0.01,0.11,0.01,0.18,0.17,0.24,0.39,0.05,0.04,0.05,0.08,0.93,0.02,0.11,0.11,0.36,0.41,0.29,0.58,0.04,0.55,0.0,0.02,0.84,0.55,0.04,0.54,0.21,0.05,0.25,0.25,0.24,0.22,0.39,0.41,0.47,0.42,0.5,0.51,0.51,0.0,0.0,0.11,0.74,0.64,0.74,0.72,0.1215926224478353,0.2855065712041702,0.8012150524100562,0.202384214352324,0.21418121103978705,0.31453553965442915,0.4386485052507488,0.23652385736816614,0.649237267073665,0.7448512923570811,0.27057249503809505,0.30878394841811324,0.13593926383897556,0.38581308680844706,0.024498791841621223,0.6375793360191994,0.08246519434108898,0.03,0.16,0.14,0.24703679911961093,0.1916676379052571,0.8965311930125461,0.23507361605987265,0.0,0.3037421358606967,0.06
18,114,1,0.0,0.4,0.1,0.7,0.41,0.2,0.39,0.49,0.31,0.44,0.02,1.0,0.16,0.37,0.64,0.32,0.54,0.9,0.61,0.19,0.23,0.25,0.2,0.11,0.17,0.21,0.3,0.02,0.43,0.31,0.41,0.17,0.8,0.27,0.15,0.52,0.42,0.3,0.9,0.43,0.89,0.92,0.44,0.36,0.38,0.41,0.36,0.12,0.23,0.01,0.4,0.01,0.38,0.6,0.58,0.57,0.19,0.27,0.24,0.21,0.8,0.21,0.27,0.22,0.36,0.35,0.42,0.26,0.27,0.69,0.0,0.01,0.79,0.29,0.54,0.3,0.48,0.4,0.0,0.15,0.14,0.13,0.24,0.24,0.26,0.23,0.6,0.27,0.14,0.14,0.05,0.21,0.55,0.41,0.44,0.69,0.1532152647324889,0.12679869060437846,1.0085702659825253,0.2539593422351454,0.0743894855394239,0.2627912404956261,0.39586279758810783,0.28289419792999915,0.739645627199788,0.7271992457497009,0.4092967518299615,0.09372185941116719,0.292917095856311,0.3136729267543532,0.011224904407450673,0.3592502174229421,0.32428027677331966,0.01,0.29,0.01,0.15670406061070125,0.0242961780481461,0.7314731570091688,0.3251493479821847,0.0,0.09612692222515236,0.51
19,26,1,0.06,0.49,0.46,0.0,1.0,0.43,0.35,0.5,0.32,0.34,0.08,1.0,0.35,0.68,0.16,0.36,0.36,0.38,0.34,0.34,0.32,0.32,0.38,0.17,0.37,0.28,0.33,0.04,0.25,0.35,0.46,0.25,0.35,0.57,0.62,0.23,0.42,0.32,0.55,0.59,0.65,0.62,0.58,0.47,0.47,0.61,0.46,0.56,0.49,0.05,0.49,0.1,0.39,0.47,0.59,0.65,0.8,0.84,0.96,0.97,0.26,0.67,0.46,0.4,0.51,0.48,0.56,0.3,0.81,0.79,0.0,0.05,0.83,0.33,0.08,0.12,0.42,0.15,0.34,0.54,0.52,0.5,0.6,0.57,0.63,0.56,0.62,0.48,0.11,0.0,0.0,0.87,0.39,0.57,0.82,0.72,0.19729485652634546,0.2652826337105538,0.8686128565825024,0.18579731073766698,0.09617325544202467,0.05212481916032579,0.30225630490422384,0.05885910901067939,0.6131686693240431,0.556709977980383,0.3787936150177547,0.1142903003924761,0.2128502811565501,0.3184996991378063,0.011685242321415842,0.48925766052246766,0.5022716102863085,0.01,0.79,0.21,0.03414574834639839,0.06769739261464656,0.8127245116819559,0.7831889775307033,0.0,0.2005988192820701,0.84
20,1806,1,0.03,0.37,0.04,0.83,0.46,0.05,0.37,0.55,0.35,0.29,0.05,1.0,0.31,0.71,0.11,0.46,0.33,0.3,0.37,0.32,0.3,0.29,0.55,0.21,0.25,0.53,0.41,0.02,0.24,0.13,0.22,0.29,0.25,0.66,0.35,0.36,0.37,0.32,0.7,0.48,0.79,0.78,0.44,0.54,0.6,0.66,0.44,0.41,0.53,0.01,0.2,0.02,0.55,0.57,0.59,0.67,0.41,0.38,0.35,0.36,0.81,0.18,0.23,0.19,0.4,0.48,0.37,0.39,0.22,0.62,0.0,0.03,0.84,0.37,0.08,0.07,0.65,0.16,0.03,0.29,0.29,0.27,0.46,0.42,0.45,0.42,0.6,0.41,0.19,0.0,0.0,0.31,0.47,0.28,0.32,0.51,0.1703251600393198,0.1631767477288519,0.9534133459776879,0.34618585114101436,0.06878901791092697,0.1212847272456203,0.38023944305289137,0.13883379699400947,0.8209316205035384,0.521710373838876,0.07614818749746562,0.09843123872368512,0.03125316356988091,0.19884810005908135,0.17017755034020055,0.5106919624317714,0.09544269522344781,0.02,0.34,0.36,0.22359161265673158,0.014835771925204808,0.48895015495421446,0.7902761517152874,0.0,0.2434316421516556,0.15
21,1718,1,0.0,0.31,0.76,0.39,0.02,0.01,0.38,0.42,0.27,0.68,0.0,0.0,0.16,0.36,0.08,0.3,0.69,0.41,0.72,0.21,0.22,0.29,0.21,0.3,0.26,0.0,0.0,0.02,0.49,0.63,0.68,0.23,0.38,0.33,0.91,0.37,0.83,0.34,0.66,0.4,0.65,0.69,0.37,0.26,0.25,0.09,0.21,0.67,0.7,0.02,0.55,0.0,0.0,0.0,0.86,0.73,0.0,0.0,0.03,0.03,0.98,0.02,0.18,0.16,0.33,0.32,0.37,0.47,0.15,0.58,0.0,0.01,0.78,0.49,0.07,0.75,0.33,0.54,0.47,0.07,0.07,0.09,0.05,0.09,0.11,0.15,0.31,0.27,0.43,0.0,0.0,0.01,0.86,0.61,0.84,0.82,0.07366161267966428,0.33738084493727105,0.9177217366867281,0.35627037015837454,0.18880020851199839,0.1523442698839516,0.23859198590493294,0.3449775347233498,0.7756656965582596,0.7362893556441068,0.37048319735565627,0.09671876521579242,0.23584623968166626,0.048688514841793505,0.1642980534321462,0.7573183721208134,0.4660490467708193,0.02,0.13,0.0,0.3383506474039222,0.1962523158911948,0.8468889317189134,0.514654132228475,0.0,0.16192126246072944,0.21
